,Sex,Monthly Grocery Bill,Vehicle Monthly Distance Km,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,CarbonEmission,Body Type_obese,Body Type_overweight,Body Type_underweight,Diet_vegetarian,How Often Shower_twice a day,Heating Energy Source_electricity,Transport_public,Transport_walk/bicycle,Social Activity_often,Frequency of Traveling by Air_never,Frequency of Traveling by Air_rarely,Frequency of Traveling by Air_very frequently,Waste Bag Size_large,Waste Bag Size_medium,Waste Bag Size_small,Vehicle Type_electric,Vehicle Type_hybrid,Vehicle Type_lpg,Vehicle Type_petrol,Vehicle Type_unknown,Glass,Metal,Paper,Plastic,Oven
117,1,1.5384767352898634,2.062233286141795,-0.5148032135300247,-1.5675737875514397,0.5368761195483234,-1.0841361142537322,2768,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
118,1,0.05710614406256406,-0.37496190198828705,1.4949692382756534,-0.16031492914918494,-1.5722557656370815,0.1526621299418783,1033,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
119,1,0.8600920720175488,-0.012451684376049623,-0.012360100578605121,-0.8639443583503124,-0.5517080792570468,-0.809292059988041,2046,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1
120,1,1.5523213202546045,0.248960066173014,0.992526125324234,1.5283957009335207,0.3327665822723165,1.389460374137489,2171,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1
121,1,-0.9120148034693141,-0.7316950643397716,1.4949692382756534,1.2469439292530697,-1.7083287904877527,-1.0841361142537322,1312,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1
122,0,-1.3550415223410297,-0.3937373315857336,-1.5196894394328637,1.6691215867737461,-1.5042192532117458,0.8397722656061064,1209,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1
123,0,1.3308079608187466,2.449295988612232,-1.0172463264814442,-0.7232184725100869,0.809022169249666,-0.3970259785895041,4017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
124,1,-0.38592057480915165,0.44935167053037633,-1.5196894394328637,0.121136842531266,-1.0279636662343963,-0.25960395145665854,877,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0
125,0,0.652423297546432,0.46126684700567894,0.49008301237281443,-0.5824925866698614,-0.6197445916823825,1.1146163198717975,1856,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
126,0,0.7770245622291021,0.21357560270090317,-1.0172463264814442,1.1062180434128444,0.40080309469765213,0.0152401028090327,2197,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
127,1,1.6769225849372746,2.124336630194888,-1.5196894394328637,0.40258861421171693,-1.0279636662343963,0.8397722656061064,4281,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
128,0,0.04326155909782295,2.47890339682359,-0.5148032135300247,0.6840403858921679,-1.5042192532117458,1.66430442840318,3480,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
129,1,0.20939657867471634,-0.726640140986613,-1.5196894394328637,1.3876698150932953,0.7409856568243304,-0.6718700328551954,953,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1
130,0,0.0017278042035995993,0.5887231286960373,-1.0172463264814442,-0.44176670082963587,1.2852777562270155,1.2520383470046432,2046,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
131,0,0.2647749185336808,-0.5128890963387598,0.992526125324234,-0.019589043308959476,0.809022169249666,-0.9467140871208866,2521,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1
132,0,0.887781241947031,-0.2168150142251795,0.992526125324234,-1.5675737875514397,0.5368761195483234,-1.221558141386578,3551,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
133,0,-1.008926898222502,-0.019311937498193557,-0.5148032135300247,0.26186272837149144,0.7409856568243304,-0.12218192432381292,1459,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
134,0,-1.036616068151984,-0.7002823263594283,-1.0172463264814442,-0.5824925866698614,0.26473006984698083,0.8397722656061064,2492,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
135,0,-1.7150007314242988,-0.7038929858973989,-1.5196894394328637,-0.30104081498941043,-0.14348900470503298,0.5649282113404152,2411,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1
136,1,-1.4242644471647352,-0.0651673136304188,1.4949692382756534,0.40258861421171693,-1.7083287904877527,1.1146163198717975,2761,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0
137,1,0.8047137321585843,-0.29155566666116867,-0.5148032135300247,-0.7232184725100869,0.06062053257097393,-0.3970259785895041,1500,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
138,0,1.012382506629701,2.2341006801491905,0.49008301237281443,0.8247662717323934,-1.5722557656370815,-0.9467140871208866,1708,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
139,1,0.6662678825111732,-0.23161871833085848,-0.012360100578605121,0.9654921575726189,-1.5722557656370815,-0.6718700328551954,1717,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
140,0,-1.5627102968121465,-0.5767977701608376,-1.5196894394328637,1.5283957009335207,1.0811682189510086,0.2900841570747239,2135,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1
141,0,-0.5105218394918217,1.9600516212172303,0.992526125324234,-1.0046702441905377,-0.9599271538090607,1.1146163198717975,2042,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
142,1,-0.23363014019699938,-0.7280844048018011,-1.5196894394328637,1.1062180434128444,1.6934968307790292,0.8397722656061064,1221,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
143,0,0.0017278042035995993,0.9584546653842158,-1.0172463264814442,-1.708299673391665,1.4893872935030223,-1.3589801685194234,3473,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
144,1,0.5555112027932442,-0.7017265901746166,0.49008301237281443,-0.019589043308959476,0.9450951941003373,1.2520383470046432,1378,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
145,1,0.5555112027932442,-0.7190577559568749,-1.0172463264814442,1.2469439292530697,1.2172412438016798,-1.3589801685194234,2135,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0
146,0,-1.493487371988441,-0.7132807006961221,0.992526125324234,-0.16031492914918494,1.6254603183536935,1.1146163198717975,1464,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
147,1,-0.7043460289981973,-0.7284454707555982,0.992526125324234,1.3876698150932953,-1.5722557656370815,1.389460374137489,2816,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
148,0,-0.9535485583635374,-0.6945052710986755,-1.5196894394328637,0.6840403858921679,-0.41563505440637555,-0.12218192432381292,2210,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0
149,1,-0.6766568590687151,1.1324884551143934,-0.5148032135300247,-1.5675737875514397,1.0131317065256729,0.7023502384732607,1552,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
150,0,1.4692538104661579,-0.4908640731571398,-0.5148032135300247,1.6691215867737461,0.6049126319736591,0.8397722656061064,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
151,1,0.887781241947031,-0.6995601944518343,-0.5148032135300247,0.6840403858921679,-0.27956202955570425,1.389460374137489,3004,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
152,1,1.3308079608187466,0.3908589860152543,-0.5148032135300247,0.26186272837149144,-1.3681462283610746,-0.25960395145665854,2540,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
153,1,-1.2996631824820652,1.8423441202793922,-1.0172463264814442,-1.0046702441905377,-1.1640366910850675,-0.9467140871208866,2424,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1
154,1,1.4138754706071934,2.3749164021300397,0.992526125324234,-0.8639443583503124,-0.7558176165330537,1.1146163198717975,4000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
155,1,0.5001328629342797,-0.42587220147367094,-1.5196894394328637,0.5433145000519424,0.4688396071229878,-0.25960395145665854,1288,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
156,0,1.3308079608187466,-0.12943705340629358,0.992526125324234,0.5433145000519424,1.6934968307790292,0.2900841570747239,2317,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1
157,1,-0.30285306502070497,-0.16879324237017193,1.4949692382756534,-0.44176670082963587,-0.5517080792570468,0.42750618420756953,2730,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0
158,1,1.012382506629701,-0.7067815135277753,1.4949692382756534,-1.2861220158709887,-0.5517080792570468,1.389460374137489,1371,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
159,1,-0.39976515977389276,0.30817488259573006,-0.012360100578605121,-1.2861220158709887,0.5368761195483234,1.2520383470046432,2349,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
160,0,1.1923621111713356,2.201965810261253,1.4949692382756534,-0.7232184725100869,0.12865704499630956,-1.6338242227851147,4536,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1
161,1,1.5107875653603813,-0.6511773566430297,-0.5148032135300247,-1.4268479017112141,1.0131317065256729,0.7023502384732607,2987,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1
162,1,1.4277200555719345,-0.31394175579658573,-0.012360100578605121,-1.5675737875514397,-0.3475985419810399,-0.6718700328551954,1039,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1
163,0,0.4032207681810919,-0.7078647113891664,-1.0172463264814442,-0.30104081498941043,-0.07545249227969734,0.0152401028090327,1036,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1
164,1,0.5416666178285031,1.554574555103144,-0.012360100578605121,0.121136842531266,-1.640292278062417,-1.6338242227851147,3620,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,-0.538211009421304,-0.13810263629742275,-0.012360100578605121,-0.5824925866698614,-0.27956202955570425,-1.3589801685194234,1009,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0
166,1,-1.0781498230462074,1.4903048153272693,-1.0172463264814442,-0.8639443583503124,-1.3681462283610746,0.977194292738952,2895,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
167,0,-0.16440721537329378,2.8352754932212774,-1.5196894394328637,1.2469439292530697,0.4688396071229878,1.2520383470046432,4294,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
168,0,0.8185583171233254,0.7324273783072629,1.4949692382756534,0.121136842531266,1.4213507810776866,-0.6718700328551954,3429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
169,1,1.2200512811008177,-0.7089479092505575,1.4949692382756534,-0.16031492914918494,-0.8238541289583894,-0.3970259785895041,1334,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
170,0,0.02941697413308183,-0.7316950643397716,1.4949692382756534,0.121136842531266,0.6049126319736591,0.5649282113404152,3697,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
171,1,0.02941697413308183,-0.48003209454322837,-0.012360100578605121,-0.7232184725100869,0.40080309469765213,0.8397722656061064,1494,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
172,0,-0.37207598984441054,-0.7327782622011628,-0.012360100578605121,-1.5675737875514397,-0.7558176165330537,0.7023502384732607,2779,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
173,1,-1.2581294275878419,-0.7183356240492809,-1.5196894394328637,-0.7232184725100869,-1.7083287904877527,-1.496402195652269,993,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1
174,1,0.4309099381105742,-0.6345683227683654,0.49008301237281443,1.1062180434128444,0.4688396071229878,-1.6338242227851147,1944,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
175,1,-0.6766568590687151,-0.5204714813684979,-0.5148032135300247,-1.5675737875514397,-1.5042192532117458,-1.496402195652269,1474,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
176,0,-0.39976515977389276,-0.7031708539898047,-1.5196894394328637,-1.5675737875514397,-1.3681462283610746,1.389460374137489,1880,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
177,1,0.8600920720175488,1.7607432147212592,-0.5148032135300247,0.40258861421171693,-1.1640366910850675,0.7023502384732607,3535,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
178,1,-1.008926898222502,-0.7147249645113103,1.4949692382756534,0.6840403858921679,1.3533142686523512,0.7023502384732607,1644,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1
179,1,-1.3411969373762886,-0.689811413699314,-1.0172463264814442,-1.4268479017112141,-1.7083287904877527,-1.221558141386578,1268,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1
180,0,0.9293149968412543,-0.7226684154948454,1.4949692382756534,0.9654921575726189,-0.7558176165330537,0.977194292738952,1529,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
181,0,-0.6905014440334561,-0.2511162798358991,-0.012360100578605121,-0.30104081498941043,0.6049126319736591,1.1146163198717975,2076,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
182,0,-1.2719740125525831,-0.7013655242208195,-0.012360100578605121,-1.0046702441905377,1.6254603183536935,-0.25960395145665854,1850,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
183,0,1.2200512811008177,-0.2236752673473234,0.992526125324234,-0.30104081498941043,-1.2320732035104032,0.977194292738952,1000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0
184,0,1.1092946013828888,-0.7320561302935686,-0.5148032135300247,-0.8639443583503124,0.6049126319736591,0.1526621299418783,1485,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
185,1,-1.3550415223410297,-0.038809499003234216,-1.5196894394328637,0.26186272837149144,-0.41563505440637555,-1.3589801685194234,1139,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1
186,1,0.45859910804005644,-0.7103921730657458,-1.0172463264814442,-0.5824925866698614,-0.8238541289583894,0.2900841570747239,682,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
187,0,0.8324029020880666,2.392969699819892,-1.5196894394328637,-0.5824925866698614,-1.0279636662343963,-0.12218192432381292,926,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
188,1,-1.1196835779404308,-0.7038929858973989,-1.5196894394328637,0.6840403858921679,-1.1640366910850675,1.5268824012703344,1037,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1
189,1,-1.3550415223410297,-0.7223073495410484,-0.012360100578605121,-1.5675737875514397,-1.7083287904877527,-1.6338242227851147,1467,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
190,0,-1.4796427870236997,1.1548745442498105,-0.5148032135300247,-1.0046702441905377,-1.3001097159357389,-1.6338242227851147,914,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1
191,1,-1.008926898222502,-0.5710207149000848,-0.012360100578605121,1.3876698150932953,0.6729491443989947,1.1146163198717975,1741,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
192,0,-1.396575277235253,-0.5742703084842582,-1.0172463264814442,0.9654921575726189,1.4213507810776866,0.1526621299418783,2742,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
193,1,1.4692538104661579,1.4906658812810663,-1.0172463264814442,-1.5675737875514397,-1.1640366910850675,0.977194292738952,2988,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
194,1,-1.2304402576583597,-0.7208630857258602,-0.012360100578605121,1.1062180434128444,0.6049126319736591,-1.0841361142537322,2160,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
195,0,1.1369837713123712,-0.7129196347423251,0.992526125324234,-1.0046702441905377,1.2852777562270155,1.66430442840318,3098,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
196,0,0.2647749185336808,-0.7309729324321775,-0.5148032135300247,-0.30104081498941043,1.2172412438016798,-0.6718700328551954,2764,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
197,0,-0.39976515977389276,1.2411693072073053,-0.012360100578605121,0.5433145000519424,-1.3681462283610746,-0.9467140871208866,2335,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
198,1,1.49694298039564,-0.7313339983859746,-0.5148032135300247,-0.019589043308959476,-0.14348900470503298,-0.6718700328551954,1462,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
199,0,-0.5659001793507862,-0.7259180090790188,-0.5148032135300247,-1.0046702441905377,0.40080309469765213,-0.12218192432381292,2356,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
200,0,0.8047137321585843,-0.32657906417948246,-1.5196894394328637,0.9654921575726189,1.3533142686523512,0.5649282113404152,1731,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1
201,1,-0.6212785192097506,-0.7309729324321775,-1.0172463264814442,1.3876698150932953,-0.007415979854361704,0.8397722656061064,1162,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
202,1,-0.46898808459759833,1.4430051753798558,-0.5148032135300247,-0.16031492914918494,-0.891890641383725,0.977194292738952,1884,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
203,0,-0.2613193101264816,-0.13088131722148177,-0.5148032135300247,-1.5675737875514397,-0.4836715668317112,0.42750618420756953,1505,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
204,0,-0.039805950690623745,-0.021478333220975854,0.992526125324234,-0.16031492914918494,-1.7083287904877527,-1.0841361142537322,1252,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1
205,1,1.386186300677711,-0.4865312817115752,0.992526125324234,-0.44176670082963587,-0.21152551713036863,-0.25960395145665854,1360,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
206,0,1.2477404510303,-0.7288065367093952,-0.012360100578605121,0.40258861421171693,1.1492047313763443,1.1146163198717975,3824,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1
207,0,-1.050460653116725,2.177052259449257,1.4949692382756534,0.26186272837149144,-0.4836715668317112,-1.0841361142537322,4580,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1
208,1,1.0816054314534067,0.1850513923509363,1.4949692382756534,1.6691215867737461,1.6934968307790292,1.66430442840318,2833,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
209,0,1.1369837713123712,-0.7168913602340926,-1.5196894394328637,0.6840403858921679,0.6729491443989947,0.2900841570747239,1131,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1
210,0,0.48628827796953866,-0.7111143049733398,-1.5196894394328637,1.6691215867737461,-0.4836715668317112,-0.3970259785895041,2382,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
211,0,1.3169633758540056,0.872159902426721,-0.012360100578605121,-0.019589043308959476,1.2172412438016798,-0.6718700328551954,2649,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
212,0,-0.8427918786456084,0.820166405079946,1.4949692382756534,0.6840403858921679,-0.14348900470503298,0.7023502384732607,2706,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
213,0,1.3308079608187466,0.4132450751506714,0.49008301237281443,1.6691215867737461,-0.6197445916823825,-1.6338242227851147,3045,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1
214,0,-1.4104198621999942,1.8860331006888351,-1.0172463264814442,-1.708299673391665,1.6934968307790292,-1.496402195652269,3134,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
215,0,-1.008926898222502,-0.7111143049733398,1.4949692382756534,-1.4268479017112141,-0.41563505440637555,-0.12218192432381292,3619,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
216,0,0.30630867342790413,1.5246060809379889,0.992526125324234,1.2469439292530697,1.3533142686523512,1.1146163198717975,5013,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0
217,1,1.4277200555719345,-0.6999212604056313,-0.5148032135300247,0.6840403858921679,-0.5517080792570468,1.66430442840318,2443,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
218,1,-1.147372747869913,-0.7024487220822107,-0.5148032135300247,-1.4268479017112141,-1.1640366910850675,-0.6718700328551954,488,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0
219,0,-1.0643052380814664,-0.6045998486032104,1.4949692382756534,-1.1453961300307633,0.9450951941003373,1.5268824012703344,2409,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
220,0,0.9708487517354777,2.4168000527704976,1.4949692382756534,-0.30104081498941043,1.4213507810776866,-1.496402195652269,7159,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0
221,0,-0.9120148034693141,-0.10055177710252963,0.49008301237281443,0.121136842531266,-0.6197445916823825,-1.3589801685194234,2670,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
222,1,-0.9397039733987963,-0.7172524261878896,-1.5196894394328637,0.9654921575726189,1.2852777562270155,0.5649282113404152,2321,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0
223,0,-0.9812377282930196,-0.6280691356000185,0.49008301237281443,0.26186272837149144,-0.007415979854361704,-0.12218192432381292,1574,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
224,1,0.638578712581691,-0.10560670045568832,0.992526125324234,1.1062180434128444,-1.7083287904877527,1.1146163198717975,2471,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0
225,0,1.5661659052193457,-0.7327782622011628,0.992526125324234,0.26186272837149144,0.12865704499630956,1.5268824012703344,2541,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
226,1,-0.7043460289981973,-0.719779887864469,-0.5148032135300247,-1.708299673391665,-0.27956202955570425,0.977194292738952,2298,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0
227,0,1.1785175262065943,-0.38326641892561913,-1.5196894394328637,0.8247662717323934,0.40080309469765213,0.42750618420756953,1445,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
228,0,-0.025961365725882632,2.377443863806619,1.4949692382756534,-0.019589043308959476,-1.5722557656370815,0.5649282113404152,4240,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
229,0,0.7354908073348787,-0.5042235134476306,-0.5148032135300247,-1.1453961300307633,1.1492047313763443,-0.12218192432381292,2650,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
230,1,-0.1782518003380349,0.3186457952558445,-1.5196894394328637,-1.2861220158709887,-0.8238541289583894,1.5268824012703344,1033,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1
231,0,-0.38592057480915165,-0.7002823263594283,-0.5148032135300247,1.2469439292530697,0.06062053257097393,0.42750618420756953,990,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1
232,1,-0.3166976499854461,-0.7093089752043545,0.992526125324234,0.121136842531266,-1.3001097159357389,-0.6718700328551954,937,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
233,1,0.9708487517354777,1.7838514357642703,0.49008301237281443,-1.2861220158709887,-0.14348900470503298,1.5268824012703344,3483,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
234,1,0.2647749185336808,2.80927874454789,-0.5148032135300247,-1.0046702441905377,0.40080309469765213,0.7023502384732607,6515,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0
235,0,1.1231391863476299,-0.35185368094527586,1.4949692382756534,-0.5824925866698614,0.12865704499630956,0.8397722656061064,2929,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1
236,0,-0.6766568590687151,0.4562119236525202,-1.5196894394328637,-0.16031492914918494,0.6049126319736591,-0.12218192432381292,2377,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1
